 X,Y,I,J,PERIOD
   737791.,  5084145.,  6, 57,      1.990E-03
   737791.,  5084195.,  6, 58,      1.874E-03
   737791.,  5084245.,  6, 59,      1.753E-03
   737791.,  5084295.,  6, 60,      1.662E-03
   737791.,  5084345.,  6, 61,      1.594E-03
   737791.,  5084395.,  6, 62,      1.535E-03
   737791.,  5084445.,  6, 63,      1.467E-03
   737791.,  5084495.,  6, 64,      1.395E-03
   737791.,  5084545.,  6, 65,      1.324E-03
   737791.,  5084595.,  6, 66,      1.259E-03
   737791.,  5084645.,  6, 67,      1.207E-03
   737791.,  5084695.,  6, 68,      1.167E-03
   737791.,  5084745.,  6, 69,      1.132E-03
   737791.,  5084795.,  6, 70,      1.102E-03
   737791.,  5084845.,  6, 71,      1.075E-03
   737791.,  5084895.,  6, 72,      1.051E-03
   737791.,  5084945.,  6, 73,      1.029E-03
   737791.,  5084995.,  6, 74,      9.998E-04
   737791.,  5085045.,  6, 75,      9.439E-04
   737791.,  5085095.,  6, 76,      8.642E-04
   737791.,  5085145.,  6, 77,      7.900E-04
   737791.,  5085195.,  6, 78,      7.328E-04
   737791.,  5085245.,  6, 79,      6.892E-04
   737791.,  5085295.,  6, 80,      6.536E-04
   737791.,  5085345.,  6, 81,      6.190E-04
   737791.,  5085395.,  6, 82,      5.794E-04
   737791.,  5085445.,  6, 83,      5.345E-04
   737791.,  5085495.,  6, 84,      4.900E-04
   737791.,  5085545.,  6, 85,      4.512E-04
   737791.,  5085595.,  6, 86,      4.175E-04
   737791.,  5085645.,  6, 87,      3.900E-04
   737791.,  5085695.,  6, 88,      3.689E-04
   737791.,  5085745.,  6, 89,      3.514E-04
   737791.,  5085795.,  6, 90,      3.323E-04
   737791.,  5085845.,  6, 91,      3.100E-04
   737791.,  5085895.,  6, 92,      2.884E-04
   737791.,  5085945.,  6, 93,      2.647E-04
   737791.,  5085995.,  6, 94,      2.347E-04
   737791.,  5086045.,  6, 95,      2.008E-04
   737791.,  5086095.,  6, 96,      1.687E-04
   737791.,  5086145.,  6, 97,      1.414E-04
   737791.,  5086195.,  6, 98,      1.187E-04
   737791.,  5086245.,  6, 99,      1.003E-04
   737791.,  5086295.,  6,100,      8.563E-05
   737841.,  5081345.,  7,  1,      4.128E-03
   737841.,  5081395.,  7,  2,      5.235E-03
   737841.,  5081445.,  7,  3,      5.910E-03
   737841.,  5081495.,  7,  4,      6.298E-03
   737841.,  5081545.,  7,  5,      6.488E-03
   737841.,  5081595.,  7,  6,      6.564E-03
   737841.,  5081645.,  7,  7,      6.591E-03
   737841.,  5081695.,  7,  8,      6.620E-03
   737841.,  5081745.,  7,  9,      6.688E-03
   737841.,  5081795.,  7, 10,      6.796E-03
   737841.,  5081845.,  7, 11,      6.905E-03
   737841.,  5081895.,  7, 12,      7.002E-03
   737841.,  5081945.,  7, 13,      7.080E-03
   737841.,  5081995.,  7, 14,      7.129E-03
   737841.,  5082045.,  7, 15,      7.168E-03
   737841.,  5082095.,  7, 16,      7.188E-03
   737841.,  5082145.,  7, 17,      7.144E-03
   737841.,  5082195.,  7, 18,      6.994E-03
   737841.,  5082245.,  7, 19,      6.756E-03
   737841.,  5082295.,  7, 20,      6.511E-03
   737841.,  5082345.,  7, 21,      6.328E-03
   737841.,  5082395.,  7, 22,      6.263E-03
   737841.,  5082445.,  7, 23,      6.326E-03
   737841.,  5082495.,  7, 24,      6.447E-03
   737841.,  5082545.,  7, 25,      6.511E-03
   737841.,  5082595.,  7, 26,      6.455E-03
   737841.,  5082645.,  7, 27,      6.311E-03
   737841.,  5082695.,  7, 28,      6.144E-03
   737841.,  5082745.,  7, 29,      6.000E-03
   737841.,  5082795.,  7, 30,      5.879E-03
   737841.,  5082845.,  7, 31,      5.740E-03
   737841.,  5082895.,  7, 32,      5.526E-03
   737841.,  5082945.,  7, 33,      5.219E-03
   737841.,  5082995.,  7, 34,      4.846E-03
   737841.,  5083045.,  7, 35,      4.446E-03
   737841.,  5083095.,  7, 36,      4.053E-03
   737841.,  5083145.,  7, 37,      3.705E-03
   737841.,  5083195.,  7, 38,      3.435E-03
   737841.,  5083245.,  7, 39,      3.247E-03
   737841.,  5083295.,  7, 40,      3.149E-03
   737841.,  5083345.,  7, 41,      3.134E-03
   737841.,  5083395.,  7, 42,      3.173E-03
   737841.,  5083445.,  7, 43,      3.233E-03
   737841.,  5083495.,  7, 44,      3.274E-03
   737841.,  5083545.,  7, 45,      3.247E-03
   737841.,  5083595.,  7, 46,      3.150E-03
   737841.,  5083645.,  7, 47,      3.024E-03
   737841.,  5083695.,  7, 48,      2.906E-03
   737841.,  5083745.,  7, 49,      2.793E-03
   737841.,  5083795.,  7, 50,      2.654E-03
   737841.,  5083845.,  7, 51,      2.513E-03
   737841.,  5083895.,  7, 52,      2.411E-03
   737841.,  5083945.,  7, 53,      2.348E-03
   737841.,  5083995.,  7, 54,      2.298E-03
   737841.,  5084045.,  7, 55,      2.240E-03
   737841.,  5084095.,  7, 56,      2.173E-03
   737841.,  5084145.,  7, 57,      2.080E-03
   737841.,  5084195.,  7, 58,      1.949E-03
   737841.,  5084245.,  7, 59,      1.828E-03
   737841.,  5084295.,  7, 60,      1.744E-03
   737841.,  5084345.,  7, 61,      1.675E-03
   737841.,  5084395.,  7, 62,      1.609E-03
   737841.,  5084445.,  7, 63,      1.533E-03
   737841.,  5084495.,  7, 64,      1.453E-03
   737841.,  5084545.,  7, 65,      1.380E-03
   737841.,  5084595.,  7, 66,      1.316E-03
   737841.,  5084645.,  7, 67,      1.265E-03
   737841.,  5084695.,  7, 68,      1.222E-03
   737841.,  5084745.,  7, 69,      1.188E-03
   737841.,  5084795.,  7, 70,      1.161E-03
   737841.,  5084845.,  7, 71,      1.136E-03
   737841.,  5084895.,  7, 72,      1.110E-03
   737841.,  5084945.,  7, 73,      1.076E-03
   737841.,  5084995.,  7, 74,      1.033E-03
   737841.,  5085045.,  7, 75,      9.710E-04
   737841.,  5085095.,  7, 76,      8.943E-04
   737841.,  5085145.,  7, 77,      8.247E-04
   737841.,  5085195.,  7, 78,      7.726E-04
   737841.,  5085245.,  7, 79,      7.327E-04
   737841.,  5085295.,  7, 80,      6.973E-04
   737841.,  5085345.,  7, 81,      6.592E-04
   737841.,  5085395.,  7, 82,      6.150E-04
   737841.,  5085445.,  7, 83,      5.673E-04
   737841.,  5085495.,  7, 84,      5.224E-04
   737841.,  5085545.,  7, 85,      4.839E-04
   737841.,  5085595.,  7, 86,      4.499E-04
   737841.,  5085645.,  7, 87,      4.191E-04
   737841.,  5085695.,  7, 88,      3.919E-04
   737841.,  5085745.,  7, 89,      3.685E-04
   737841.,  5085795.,  7, 90,      3.459E-04
   737841.,  5085845.,  7, 91,      3.226E-04
   737841.,  5085895.,  7, 92,      3.006E-04
   737841.,  5085945.,  7, 93,      2.774E-04
   737841.,  5085995.,  7, 94,      2.490E-04
   737841.,  5086045.,  7, 95,      2.155E-04
   737841.,  5086095.,  7, 96,      1.822E-04
   737841.,  5086145.,  7, 97,      1.529E-04
   737841.,  5086195.,  7, 98,      1.279E-04
   737841.,  5086245.,  7, 99,      1.075E-04
   737841.,  5086295.,  7,100,      9.129E-05
   737891.,  5081345.,  8,  1,      4.289E-03
   737891.,  5081395.,  8,  2,      5.429E-03
   737891.,  5081445.,  8,  3,      6.109E-03
   737891.,  5081495.,  8,  4,      6.521E-03
   737891.,  5081545.,  8,  5,      6.756E-03
   737891.,  5081595.,  8,  6,      6.853E-03
   737891.,  5081645.,  8,  7,      6.867E-03
   737891.,  5081695.,  8,  8,      6.858E-03
   737891.,  5081745.,  8,  9,      6.887E-03
   737891.,  5081795.,  8, 10,      6.969E-03
   737891.,  5081845.,  8, 11,      7.078E-03
   737891.,  5081895.,  8, 12,      7.192E-03
   737891.,  5081945.,  8, 13,      7.306E-03
   737891.,  5081995.,  8, 14,      7.390E-03
   737891.,  5082045.,  8, 15,      7.456E-03
   737891.,  5082095.,  8, 16,      7.506E-03
   737891.,  5082145.,  8, 17,      7.523E-03
   737891.,  5082195.,  8, 18,      7.438E-03
   737891.,  5082245.,  8, 19,      7.235E-03
   737891.,  5082295.,  8, 20,      6.994E-03
   737891.,  5082345.,  8, 21,      6.780E-03
   737891.,  5082395.,  8, 22,      6.645E-03
   737891.,  5082445.,  8, 23,      6.633E-03
   737891.,  5082495.,  8, 24,      6.724E-03
   737891.,  5082545.,  8, 25,      6.809E-03
   737891.,  5082595.,  8, 26,      6.785E-03
   737891.,  5082645.,  8, 27,      6.667E-03
   737891.,  5082695.,  8, 28,      6.504E-03
   737891.,  5082745.,  8, 29,      6.339E-03
   737891.,  5082795.,  8, 30,      6.197E-03
   737891.,  5082845.,  8, 31,      6.067E-03
   737891.,  5082895.,  8, 32,      5.878E-03
   737891.,  5082945.,  8, 33,      5.582E-03
   737891.,  5082995.,  8, 34,      5.201E-03
   737891.,  5083045.,  8, 35,      4.779E-03
   737891.,  5083095.,  8, 36,      4.348E-03
   737891.,  5083145.,  8, 37,      3.963E-03
   737891.,  5083195.,  8, 38,      3.659E-03
   737891.,  5083245.,  8, 39,      3.447E-03
   737891.,  5083295.,  8, 40,      3.331E-03
   737891.,  5083345.,  8, 41,      3.307E-03
   737891.,  5083395.,  8, 42,      3.338E-03
   737891.,  5083445.,  8, 43,      3.394E-03
   737891.,  5083495.,  8, 44,      3.437E-03
   737891.,  5083545.,  8, 45,      3.416E-03
   737891.,  5083595.,  8, 46,      3.316E-03
   737891.,  5083645.,  8, 47,      3.182E-03
   737891.,  5083695.,  8, 48,      3.053E-03
   737891.,  5083745.,  8, 49,      2.933E-03
   737891.,  5083795.,  8, 50,      2.797E-03
   737891.,  5083845.,  8, 51,      2.656E-03
   737891.,  5083895.,  8, 52,      2.556E-03
   737891.,  5083945.,  8, 53,      2.489E-03
   737891.,  5083995.,  8, 54,      2.428E-03
   737891.,  5084045.,  8, 55,      2.360E-03
   737891.,  5084095.,  8, 56,      2.283E-03
   737891.,  5084145.,  8, 57,      2.168E-03
   737891.,  5084195.,  8, 58,      2.023E-03
   737891.,  5084245.,  8, 59,      1.903E-03
   737891.,  5084295.,  8, 60,      1.817E-03
   737891.,  5084345.,  8, 61,      1.746E-03
   737891.,  5084395.,  8, 62,      1.671E-03
   737891.,  5084445.,  8, 63,      1.587E-03
   737891.,  5084495.,  8, 64,      1.505E-03
   737891.,  5084545.,  8, 65,      1.431E-03
   737891.,  5084595.,  8, 66,      1.369E-03
   737891.,  5084645.,  8, 67,      1.318E-03
   737891.,  5084695.,  8, 68,      1.276E-03
   737891.,  5084745.,  8, 69,      1.246E-03
   737891.,  5084795.,  8, 70,      1.222E-03
   737891.,  5084845.,  8, 71,      1.197E-03
   737891.,  5084895.,  8, 72,      1.161E-03
   737891.,  5084945.,  8, 73,      1.111E-03
   737891.,  5084995.,  8, 74,      1.055E-03
   737891.,  5085045.,  8, 75,      9.919E-04
   737891.,  5085095.,  8, 76,      9.228E-04
   737891.,  5085145.,  8, 77,      8.603E-04
   737891.,  5085195.,  8, 78,      8.125E-04
   737891.,  5085245.,  8, 79,      7.742E-04
   737891.,  5085295.,  8, 80,      7.375E-04
   737891.,  5085345.,  8, 81,      6.962E-04
   737891.,  5085395.,  8, 82,      6.490E-04
   737891.,  5085445.,  8, 83,      6.004E-04
   737891.,  5085495.,  8, 84,      5.568E-04
   737891.,  5085545.,  8, 85,      5.184E-04
   737891.,  5085595.,  8, 86,      4.824E-04
   737891.,  5085645.,  8, 87,      4.474E-04
   737891.,  5085695.,  8, 88,      4.137E-04
   737891.,  5085745.,  8, 89,      3.843E-04
   737891.,  5085795.,  8, 90,      3.585E-04
   737891.,  5085845.,  8, 91,      3.341E-04
   737891.,  5085895.,  8, 92,      3.110E-04
   737891.,  5085945.,  8, 93,      2.889E-04
   737891.,  5085995.,  8, 94,      2.629E-04
   737891.,  5086045.,  8, 95,      2.302E-04
   737891.,  5086095.,  8, 96,      1.957E-04
   737891.,  5086145.,  8, 97,      1.644E-04
   737891.,  5086195.,  8, 98,      1.373E-04
   737891.,  5086245.,  8, 99,      1.150E-04
   737891.,  5086295.,  8,100,      9.708E-05
   737941.,  5081345.,  9,  1,      4.454E-03
   737941.,  5081395.,  9,  2,      5.636E-03
   737941.,  5081445.,  9,  3,      6.321E-03
   737941.,  5081495.,  9,  4,      6.734E-03
   737941.,  5081545.,  9,  5,      6.992E-03
   737941.,  5081595.,  9,  6,      7.123E-03
   737941.,  5081645.,  9,  7,      7.151E-03
   737941.,  5081695.,  9,  8,      7.125E-03
   737941.,  5081745.,  9,  9,      7.113E-03
   737941.,  5081795.,  9, 10,      7.149E-03
   737941.,  5081845.,  9, 11,      7.231E-03
   737941.,  5081895.,  9, 12,      7.357E-03
   737941.,  5081945.,  9, 13,      7.499E-03
   737941.,  5081995.,  9, 14,      7.612E-03
   737941.,  5082045.,  9, 15,      7.705E-03
   737941.,  5082095.,  9, 16,      7.796E-03
   737941.,  5082145.,  9, 17,      7.859E-03
   737941.,  5082195.,  9, 18,      7.854E-03
   737941.,  5082245.,  9, 19,      7.732E-03
   737941.,  5082295.,  9, 20,      7.531E-03
   737941.,  5082345.,  9, 21,      7.312E-03
   737941.,  5082395.,  9, 22,      7.117E-03
   737941.,  5082445.,  9, 23,      7.011E-03
   737941.,  5082495.,  9, 24,      7.030E-03
   737941.,  5082545.,  9, 25,      7.103E-03
   737941.,  5082595.,  9, 26,      7.111E-03
   737941.,  5082645.,  9, 27,      7.024E-03
   737941.,  5082695.,  9, 28,      6.867E-03
   737941.,  5082745.,  9, 29,      6.685E-03
   737941.,  5082795.,  9, 30,      6.526E-03
   737941.,  5082845.,  9, 31,      6.394E-03
   737941.,  5082895.,  9, 32,      6.225E-03
   737941.,  5082945.,  9, 33,      5.952E-03
   737941.,  5082995.,  9, 34,      5.570E-03
   737941.,  5083045.,  9, 35,      5.126E-03
   737941.,  5083095.,  9, 36,      4.664E-03
   737941.,  5083145.,  9, 37,      4.242E-03
   737941.,  5083195.,  9, 38,      3.902E-03
   737941.,  5083245.,  9, 39,      3.664E-03
   737941.,  5083295.,  9, 40,      3.525E-03
   737941.,  5083345.,  9, 41,      3.486E-03
   737941.,  5083395.,  9, 42,      3.509E-03
   737941.,  5083445.,  9, 43,      3.560E-03
   737941.,  5083495.,  9, 44,      3.608E-03
   737941.,  5083545.,  9, 45,      3.592E-03
   737941.,  5083595.,  9, 46,      3.493E-03
   737941.,  5083645.,  9, 47,      3.348E-03
   737941.,  5083695.,  9, 48,      3.206E-03
   737941.,  5083745.,  9, 49,      3.076E-03
   737941.,  5083795.,  9, 50,      2.937E-03
   737941.,  5083845.,  9, 51,      2.796E-03
   737941.,  5083895.,  9, 52,      2.696E-03
   737941.,  5083945.,  9, 53,      2.626E-03
   737941.,  5083995.,  9, 54,      2.554E-03
   737941.,  5084045.,  9, 55,      2.472E-03
   737941.,  5084095.,  9, 56,      2.387E-03
   737941.,  5084145.,  9, 57,      2.255E-03
   737941.,  5084195.,  9, 58,      2.098E-03
   737941.,  5084245.,  9, 59,      1.977E-03
   737941.,  5084295.,  9, 60,      1.885E-03
   737941.,  5084345.,  9, 61,      1.809E-03
   737941.,  5084395.,  9, 62,      1.726E-03
   737941.,  5084445.,  9, 63,      1.634E-03
   737941.,  5084495.,  9, 64,      1.549E-03
   737941.,  5084545.,  9, 65,      1.477E-03
   737941.,  5084595.,  9, 66,      1.417E-03
   737941.,  5084645.,  9, 67,      1.367E-03
   737941.,  5084695.,  9, 68,      1.328E-03
   737941.,  5084745.,  9, 69,      1.303E-03
   737941.,  5084795.,  9, 70,      1.282E-03
   737941.,  5084845.,  9, 71,      1.252E-03
   737941.,  5084895.,  9, 72,      1.200E-03
   737941.,  5084945.,  9, 73,      1.135E-03
   737941.,  5084995.,  9, 74,      1.073E-03
   737941.,  5085045.,  9, 75,      1.015E-03
   737941.,  5085095.,  9, 76,      9.552E-04
   737941.,  5085145.,  9, 77,      8.998E-04
   737941.,  5085195.,  9, 78,      8.539E-04
   737941.,  5085245.,  9, 79,      8.144E-04
   737941.,  5085295.,  9, 80,      7.746E-04
   737941.,  5085345.,  9, 81,      7.294E-04
   737941.,  5085395.,  9, 82,      6.808E-04
   737941.,  5085445.,  9, 83,      6.336E-04
   737941.,  5085495.,  9, 84,      5.908E-04
   737941.,  5085545.,  9, 85,      5.512E-04
   737941.,  5085595.,  9, 86,      5.122E-04
   737941.,  5085645.,  9, 87,      4.723E-04
   737941.,  5085695.,  9, 88,      4.326E-04
   737941.,  5085745.,  9, 89,      3.979E-04
   737941.,  5085795.,  9, 90,      3.695E-04
   737941.,  5085845.,  9, 91,      3.441E-04
   737941.,  5085895.,  9, 92,      3.204E-04
   737941.,  5085945.,  9, 93,      2.994E-04
   737941.,  5085995.,  9, 94,      2.757E-04
   737941.,  5086045.,  9, 95,      2.438E-04
   737941.,  5086095.,  9, 96,      2.083E-04
   737941.,  5086145.,  9, 97,      1.752E-04
   737941.,  5086195.,  9, 98,      1.463E-04
   737941.,  5086245.,  9, 99,      1.222E-04
   737941.,  5086295.,  9,100,      1.029E-04
   737991.,  5081345., 10,  1,      4.572E-03
   737991.,  5081395., 10,  2,      5.818E-03
   737991.,  5081445., 10,  3,      6.539E-03
   737991.,  5081495., 10,  4,      6.955E-03
   737991.,  5081545., 10,  5,      7.200E-03
   737991.,  5081595., 10,  6,      7.351E-03
   737991.,  5081645., 10,  7,      7.423E-03
   737991.,  5081695., 10,  8,      7.414E-03
   737991.,  5081745., 10,  9,      7.378E-03
   737991.,  5081795., 10, 10,      7.367E-03
   737991.,  5081845., 10, 11,      7.406E-03
   737991.,  5081895., 10, 12,      7.514E-03
   737991.,  5081945., 10, 13,      7.665E-03
   737991.,  5081995., 10, 14,      7.800E-03
   737991.,  5082045., 10, 15,      7.923E-03
   737991.,  5082095., 10, 16,      8.056E-03
   737991.,  5082145., 10, 17,      8.157E-03
   737991.,  5082195., 10, 18,      8.222E-03
   737991.,  5082245., 10, 19,      8.203E-03
   737991.,  5082295., 10, 20,      8.081E-03
   737991.,  5082345., 10, 21,      7.888E-03
   737991.,  5082395., 10, 22,      7.664E-03
   737991.,  5082445., 10, 23,      7.471E-03
   737991.,  5082495., 10, 24,      7.388E-03
   737991.,  5082545., 10, 25,      7.409E-03
   737991.,  5082595., 10, 26,      7.425E-03
   737991.,  5082645., 10, 27,      7.368E-03
   737991.,  5082695., 10, 28,      7.231E-03
   737991.,  5082745., 10, 29,      7.047E-03
   737991.,  5082795., 10, 30,      6.874E-03
   737991.,  5082845., 10, 31,      6.733E-03
   737991.,  5082895., 10, 32,      6.580E-03
   737991.,  5082945., 10, 33,      6.333E-03
   737991.,  5082995., 10, 34,      5.955E-03
   737991.,  5083045., 10, 35,      5.493E-03
   737991.,  5083095., 10, 36,      5.009E-03
   737991.,  5083145., 10, 37,      4.548E-03
   737991.,  5083195., 10, 38,      4.166E-03
   737991.,  5083245., 10, 39,      3.893E-03
   737991.,  5083295., 10, 40,      3.732E-03
   737991.,  5083345., 10, 41,      3.678E-03
   737991.,  5083395., 10, 42,      3.692E-03
   737991.,  5083445., 10, 43,      3.736E-03
   737991.,  5083495., 10, 44,      3.783E-03
   737991.,  5083545., 10, 45,      3.771E-03
   737991.,  5083595., 10, 46,      3.676E-03
   737991.,  5083645., 10, 47,      3.525E-03
   737991.,  5083695., 10, 48,      3.370E-03
   737991.,  5083745., 10, 49,      3.230E-03
   737991.,  5083795., 10, 50,      3.078E-03
   737991.,  5083845., 10, 51,      2.931E-03
   737991.,  5083895., 10, 52,      2.834E-03
   737991.,  5083945., 10, 53,      2.763E-03
   737991.,  5083995., 10, 54,      2.680E-03
   737991.,  5084045., 10, 55,      2.590E-03
   737991.,  5084095., 10, 56,      2.492E-03
   737991.,  5084145., 10, 57,      2.344E-03
   737991.,  5084195., 10, 58,      2.176E-03
   737991.,  5084245., 10, 59,      2.048E-03
   737991.,  5084295., 10, 60,      1.951E-03
   737991.,  5084345., 10, 61,      1.870E-03
   737991.,  5084395., 10, 62,      1.780E-03
   737991.,  5084445., 10, 63,      1.681E-03
   737991.,  5084495., 10, 64,      1.592E-03
   737991.,  5084545., 10, 65,      1.519E-03
   737991.,  5084595., 10, 66,      1.461E-03
   737991.,  5084645., 10, 67,      1.414E-03
   737991.,  5084695., 10, 68,      1.380E-03
   737991.,  5084745., 10, 69,      1.359E-03
   737991.,  5084795., 10, 70,      1.338E-03
   737991.,  5084845., 10, 71,      1.296E-03
   737991.,  5084895., 10, 72,      1.228E-03
   737991.,  5084945., 10, 73,      1.155E-03
   737991.,  5084995., 10, 74,      1.094E-03
   737991.,  5085045., 10, 75,      1.044E-03
   737991.,  5085095., 10, 76,      9.933E-04
   737991.,  5085145., 10, 77,      9.431E-04
   737991.,  5085195., 10, 78,      8.972E-04
