 X,Y,I,J,PCTD
   737791.,  5084195.,  6, 58,      0.000E+00
   737791.,  5084245.,  6, 59,      0.000E+00
   737791.,  5084295.,  6, 60,      0.000E+00
   737791.,  5084345.,  6, 61,      0.000E+00
   737791.,  5084395.,  6, 62,      0.000E+00
   737791.,  5084445.,  6, 63,      0.000E+00
   737791.,  5084495.,  6, 64,      0.000E+00
   737791.,  5084545.,  6, 65,      0.000E+00
   737791.,  5084595.,  6, 66,      0.000E+00
   737791.,  5084645.,  6, 67,      0.000E+00
   737791.,  5084695.,  6, 68,      0.000E+00
   737791.,  5084745.,  6, 69,      0.000E+00
   737791.,  5084795.,  6, 70,      0.000E+00
   737791.,  5084845.,  6, 71,      0.000E+00
   737791.,  5084895.,  6, 72,      0.000E+00
   737791.,  5084945.,  6, 73,      0.000E+00
   737791.,  5084995.,  6, 74,      0.000E+00
   737791.,  5085045.,  6, 75,      0.000E+00
   737791.,  5085095.,  6, 76,      0.000E+00
   737791.,  5085145.,  6, 77,      0.000E+00
   737791.,  5085195.,  6, 78,      0.000E+00
   737791.,  5085245.,  6, 79,      0.000E+00
   737791.,  5085295.,  6, 80,      0.000E+00
   737791.,  5085345.,  6, 81,      0.000E+00
   737791.,  5085395.,  6, 82,      0.000E+00
   737791.,  5085445.,  6, 83,      0.000E+00
   737791.,  5085495.,  6, 84,      0.000E+00
   737791.,  5085545.,  6, 85,      0.000E+00
   737791.,  5085595.,  6, 86,      0.000E+00
   737791.,  5085645.,  6, 87,      0.000E+00
   737791.,  5085695.,  6, 88,      0.000E+00
   737791.,  5085745.,  6, 89,      0.000E+00
   737791.,  5085795.,  6, 90,      0.000E+00
   737791.,  5085845.,  6, 91,      0.000E+00
   737791.,  5085895.,  6, 92,      0.000E+00
   737791.,  5085945.,  6, 93,      0.000E+00
   737791.,  5085995.,  6, 94,      0.000E+00
   737791.,  5086045.,  6, 95,      0.000E+00
   737791.,  5086095.,  6, 96,      0.000E+00
   737791.,  5086145.,  6, 97,      0.000E+00
   737791.,  5086195.,  6, 98,      0.000E+00
   737791.,  5086245.,  6, 99,      0.000E+00
   737791.,  5086295.,  6,100,      0.000E+00
   737841.,  5081345.,  7,  1,      0.000E+00
   737841.,  5081395.,  7,  2,      0.000E+00
   737841.,  5081445.,  7,  3,      0.000E+00
   737841.,  5081495.,  7,  4,      0.000E+00
   737841.,  5081545.,  7,  5,      0.000E+00
   737841.,  5081595.,  7,  6,      0.000E+00
   737841.,  5081645.,  7,  7,      0.000E+00
   737841.,  5081695.,  7,  8,      0.000E+00
   737841.,  5081745.,  7,  9,      0.000E+00
   737841.,  5081795.,  7, 10,      0.000E+00
   737841.,  5081845.,  7, 11,      0.000E+00
   737841.,  5081895.,  7, 12,      0.000E+00
   737841.,  5081945.,  7, 13,      0.000E+00
   737841.,  5081995.,  7, 14,      0.000E+00
   737841.,  5082045.,  7, 15,      0.000E+00
   737841.,  5082095.,  7, 16,      0.000E+00
   737841.,  5082145.,  7, 17,      0.000E+00
   737841.,  5082195.,  7, 18,      0.000E+00
   737841.,  5082245.,  7, 19,      0.000E+00
   737841.,  5082295.,  7, 20,      0.000E+00
   737841.,  5082345.,  7, 21,      0.000E+00
   737841.,  5082395.,  7, 22,      0.000E+00
   737841.,  5082445.,  7, 23,      0.000E+00
   737841.,  5082495.,  7, 24,      0.000E+00
   737841.,  5082545.,  7, 25,      0.000E+00
   737841.,  5082595.,  7, 26,      0.000E+00
   737841.,  5082645.,  7, 27,      0.000E+00
   737841.,  5082695.,  7, 28,      0.000E+00
   737841.,  5082745.,  7, 29,      0.000E+00
   737841.,  5082795.,  7, 30,      0.000E+00
   737841.,  5082845.,  7, 31,      0.000E+00
   737841.,  5082895.,  7, 32,      0.000E+00
   737841.,  5082945.,  7, 33,      0.000E+00
   737841.,  5082995.,  7, 34,      0.000E+00
   737841.,  5083045.,  7, 35,      0.000E+00
   737841.,  5083095.,  7, 36,      0.000E+00
   737841.,  5083145.,  7, 37,      0.000E+00
   737841.,  5083195.,  7, 38,      0.000E+00
   737841.,  5083245.,  7, 39,      0.000E+00
   737841.,  5083295.,  7, 40,      0.000E+00
   737841.,  5083345.,  7, 41,      0.000E+00
   737841.,  5083395.,  7, 42,      0.000E+00
   737841.,  5083445.,  7, 43,      0.000E+00
   737841.,  5083495.,  7, 44,      0.000E+00
   737841.,  5083545.,  7, 45,      0.000E+00
   737841.,  5083595.,  7, 46,      0.000E+00
   737841.,  5083645.,  7, 47,      0.000E+00
   737841.,  5083695.,  7, 48,      0.000E+00
   737841.,  5083745.,  7, 49,      0.000E+00
   737841.,  5083795.,  7, 50,      0.000E+00
   737841.,  5083845.,  7, 51,      0.000E+00
   737841.,  5083895.,  7, 52,      0.000E+00
   737841.,  5083945.,  7, 53,      0.000E+00
   737841.,  5083995.,  7, 54,      0.000E+00
   737841.,  5084045.,  7, 55,      0.000E+00
   737841.,  5084095.,  7, 56,      0.000E+00
   737841.,  5084145.,  7, 57,      0.000E+00
   737841.,  5084195.,  7, 58,      0.000E+00
   737841.,  5084245.,  7, 59,      0.000E+00
   737841.,  5084295.,  7, 60,      0.000E+00
   737841.,  5084345.,  7, 61,      0.000E+00
   737841.,  5084395.,  7, 62,      0.000E+00
   737841.,  5084445.,  7, 63,      0.000E+00
   737841.,  5084495.,  7, 64,      0.000E+00
   737841.,  5084545.,  7, 65,      0.000E+00
   737841.,  5084595.,  7, 66,      0.000E+00
   737841.,  5084645.,  7, 67,      0.000E+00
   737841.,  5084695.,  7, 68,      0.000E+00
   737841.,  5084745.,  7, 69,      0.000E+00
   737841.,  5084795.,  7, 70,      0.000E+00
   737841.,  5084845.,  7, 71,      0.000E+00
   737841.,  5084895.,  7, 72,      0.000E+00
   737841.,  5084945.,  7, 73,      0.000E+00
   737841.,  5084995.,  7, 74,      0.000E+00
   737841.,  5085045.,  7, 75,      0.000E+00
   737841.,  5085095.,  7, 76,      0.000E+00
   737841.,  5085145.,  7, 77,      0.000E+00
   737841.,  5085195.,  7, 78,      0.000E+00
   737841.,  5085245.,  7, 79,      0.000E+00
   737841.,  5085295.,  7, 80,      0.000E+00
   737841.,  5085345.,  7, 81,      0.000E+00
   737841.,  5085395.,  7, 82,      0.000E+00
   737841.,  5085445.,  7, 83,      0.000E+00
   737841.,  5085495.,  7, 84,      0.000E+00
   737841.,  5085545.,  7, 85,      0.000E+00
   737841.,  5085595.,  7, 86,      0.000E+00
   737841.,  5085645.,  7, 87,      0.000E+00
   737841.,  5085695.,  7, 88,      0.000E+00
   737841.,  5085745.,  7, 89,      0.000E+00
   737841.,  5085795.,  7, 90,      0.000E+00
   737841.,  5085845.,  7, 91,      0.000E+00
   737841.,  5085895.,  7, 92,      0.000E+00
   737841.,  5085945.,  7, 93,      0.000E+00
   737841.,  5085995.,  7, 94,      0.000E+00
   737841.,  5086045.,  7, 95,      0.000E+00
   737841.,  5086095.,  7, 96,      0.000E+00
   737841.,  5086145.,  7, 97,      0.000E+00
   737841.,  5086195.,  7, 98,      0.000E+00
   737841.,  5086245.,  7, 99,      0.000E+00
   737841.,  5086295.,  7,100,      0.000E+00
   737891.,  5081345.,  8,  1,      0.000E+00
   737891.,  5081395.,  8,  2,      0.000E+00
   737891.,  5081445.,  8,  3,      0.000E+00
   737891.,  5081495.,  8,  4,      0.000E+00
   737891.,  5081545.,  8,  5,      0.000E+00
   737891.,  5081595.,  8,  6,      0.000E+00
   737891.,  5081645.,  8,  7,      0.000E+00
   737891.,  5081695.,  8,  8,      0.000E+00
   737891.,  5081745.,  8,  9,      0.000E+00
   737891.,  5081795.,  8, 10,      0.000E+00
   737891.,  5081845.,  8, 11,      0.000E+00
   737891.,  5081895.,  8, 12,      0.000E+00
   737891.,  5081945.,  8, 13,      0.000E+00
   737891.,  5081995.,  8, 14,      0.000E+00
   737891.,  5082045.,  8, 15,      0.000E+00
   737891.,  5082095.,  8, 16,      0.000E+00
   737891.,  5082145.,  8, 17,      0.000E+00
   737891.,  5082195.,  8, 18,      0.000E+00
   737891.,  5082245.,  8, 19,      0.000E+00
   737891.,  5082295.,  8, 20,      0.000E+00
   737891.,  5082345.,  8, 21,      0.000E+00
   737891.,  5082395.,  8, 22,      0.000E+00
   737891.,  5082445.,  8, 23,      0.000E+00
   737891.,  5082495.,  8, 24,      0.000E+00
   737891.,  5082545.,  8, 25,      0.000E+00
   737891.,  5082595.,  8, 26,      0.000E+00
   737891.,  5082645.,  8, 27,      0.000E+00
   737891.,  5082695.,  8, 28,      0.000E+00
   737891.,  5082745.,  8, 29,      0.000E+00
   737891.,  5082795.,  8, 30,      0.000E+00
   737891.,  5082845.,  8, 31,      0.000E+00
   737891.,  5082895.,  8, 32,      0.000E+00
   737891.,  5082945.,  8, 33,      0.000E+00
   737891.,  5082995.,  8, 34,      0.000E+00
   737891.,  5083045.,  8, 35,      0.000E+00
   737891.,  5083095.,  8, 36,      0.000E+00
   737891.,  5083145.,  8, 37,      0.000E+00
   737891.,  5083195.,  8, 38,      0.000E+00
   737891.,  5083245.,  8, 39,      0.000E+00
   737891.,  5083295.,  8, 40,      0.000E+00
   737891.,  5083345.,  8, 41,      0.000E+00
   737891.,  5083395.,  8, 42,      0.000E+00
   737891.,  5083445.,  8, 43,      0.000E+00
   737891.,  5083495.,  8, 44,      0.000E+00
   737891.,  5083545.,  8, 45,      0.000E+00
   737891.,  5083595.,  8, 46,      0.000E+00
   737891.,  5083645.,  8, 47,      0.000E+00
   737891.,  5083695.,  8, 48,      0.000E+00
   737891.,  5083745.,  8, 49,      0.000E+00
   737891.,  5083795.,  8, 50,      0.000E+00
   737891.,  5083845.,  8, 51,      0.000E+00
   737891.,  5083895.,  8, 52,      0.000E+00
   737891.,  5083945.,  8, 53,      0.000E+00
   737891.,  5083995.,  8, 54,      0.000E+00
   737891.,  5084045.,  8, 55,      0.000E+00
   737891.,  5084095.,  8, 56,      0.000E+00
   737891.,  5084145.,  8, 57,      0.000E+00
   737891.,  5084195.,  8, 58,      0.000E+00
   737891.,  5084245.,  8, 59,      0.000E+00
   737891.,  5084295.,  8, 60,      0.000E+00
   737891.,  5084345.,  8, 61,      0.000E+00
   737891.,  5084395.,  8, 62,      0.000E+00
   737891.,  5084445.,  8, 63,      0.000E+00
   737891.,  5084495.,  8, 64,      0.000E+00
   737891.,  5084545.,  8, 65,      0.000E+00
   737891.,  5084595.,  8, 66,      0.000E+00
   737891.,  5084645.,  8, 67,      0.000E+00
   737891.,  5084695.,  8, 68,      0.000E+00
   737891.,  5084745.,  8, 69,      0.000E+00
   737891.,  5084795.,  8, 70,      0.000E+00
   737891.,  5084845.,  8, 71,      0.000E+00
   737891.,  5084895.,  8, 72,      0.000E+00
   737891.,  5084945.,  8, 73,      0.000E+00
   737891.,  5084995.,  8, 74,      0.000E+00
   737891.,  5085045.,  8, 75,      0.000E+00
   737891.,  5085095.,  8, 76,      0.000E+00
   737891.,  5085145.,  8, 77,      0.000E+00
   737891.,  5085195.,  8, 78,      0.000E+00
   737891.,  5085245.,  8, 79,      0.000E+00
   737891.,  5085295.,  8, 80,      0.000E+00
   737891.,  5085345.,  8, 81,      0.000E+00
   737891.,  5085395.,  8, 82,      0.000E+00
   737891.,  5085445.,  8, 83,      0.000E+00
   737891.,  5085495.,  8, 84,      0.000E+00
   737891.,  5085545.,  8, 85,      0.000E+00
   737891.,  5085595.,  8, 86,      0.000E+00
   737891.,  5085645.,  8, 87,      0.000E+00
   737891.,  5085695.,  8, 88,      0.000E+00
   737891.,  5085745.,  8, 89,      0.000E+00
   737891.,  5085795.,  8, 90,      0.000E+00
   737891.,  5085845.,  8, 91,      0.000E+00
   737891.,  5085895.,  8, 92,      0.000E+00
   737891.,  5085945.,  8, 93,      0.000E+00
   737891.,  5085995.,  8, 94,      0.000E+00
   737891.,  5086045.,  8, 95,      0.000E+00
   737891.,  5086095.,  8, 96,      0.000E+00
   737891.,  5086145.,  8, 97,      0.000E+00
   737891.,  5086195.,  8, 98,      0.000E+00
   737891.,  5086245.,  8, 99,      0.000E+00
   737891.,  5086295.,  8,100,      0.000E+00
   737941.,  5081345.,  9,  1,      0.000E+00
   737941.,  5081395.,  9,  2,      0.000E+00
   737941.,  5081445.,  9,  3,      0.000E+00
   737941.,  5081495.,  9,  4,      0.000E+00
   737941.,  5081545.,  9,  5,      0.000E+00
   737941.,  5081595.,  9,  6,      0.000E+00
   737941.,  5081645.,  9,  7,      0.000E+00
   737941.,  5081695.,  9,  8,      0.000E+00
   737941.,  5081745.,  9,  9,      0.000E+00
   737941.,  5081795.,  9, 10,      0.000E+00
   737941.,  5081845.,  9, 11,      0.000E+00
   737941.,  5081895.,  9, 12,      0.000E+00
   737941.,  5081945.,  9, 13,      0.000E+00
   737941.,  5081995.,  9, 14,      0.000E+00
   737941.,  5082045.,  9, 15,      0.000E+00
   737941.,  5082095.,  9, 16,      0.000E+00
   737941.,  5082145.,  9, 17,      0.000E+00
   737941.,  5082195.,  9, 18,      0.000E+00
   737941.,  5082245.,  9, 19,      0.000E+00
   737941.,  5082295.,  9, 20,      0.000E+00
   737941.,  5082345.,  9, 21,      0.000E+00
   737941.,  5082395.,  9, 22,      0.000E+00
   737941.,  5082445.,  9, 23,      0.000E+00
   737941.,  5082495.,  9, 24,      0.000E+00
   737941.,  5082545.,  9, 25,      0.000E+00
   737941.,  5082595.,  9, 26,      0.000E+00
   737941.,  5082645.,  9, 27,      0.000E+00
   737941.,  5082695.,  9, 28,      0.000E+00
   737941.,  5082745.,  9, 29,      0.000E+00
   737941.,  5082795.,  9, 30,      0.000E+00
   737941.,  5082845.,  9, 31,      0.000E+00
   737941.,  5082895.,  9, 32,      0.000E+00
   737941.,  5082945.,  9, 33,      0.000E+00
   737941.,  5082995.,  9, 34,      0.000E+00
   737941.,  5083045.,  9, 35,      0.000E+00
   737941.,  5083095.,  9, 36,      0.000E+00
   737941.,  5083145.,  9, 37,      0.000E+00
   737941.,  5083195.,  9, 38,      0.000E+00
   737941.,  5083245.,  9, 39,      0.000E+00
   737941.,  5083295.,  9, 40,      0.000E+00
   737941.,  5083345.,  9, 41,      0.000E+00
   737941.,  5083395.,  9, 42,      0.000E+00
   737941.,  5083445.,  9, 43,      0.000E+00
   737941.,  5083495.,  9, 44,      0.000E+00
   737941.,  5083545.,  9, 45,      0.000E+00
   737941.,  5083595.,  9, 46,      0.000E+00
   737941.,  5083645.,  9, 47,      0.000E+00
   737941.,  5083695.,  9, 48,      0.000E+00
   737941.,  5083745.,  9, 49,      0.000E+00
   737941.,  5083795.,  9, 50,      0.000E+00
   737941.,  5083845.,  9, 51,      0.000E+00
   737941.,  5083895.,  9, 52,      0.000E+00
   737941.,  5083945.,  9, 53,      0.000E+00
   737941.,  5083995.,  9, 54,      0.000E+00
   737941.,  5084045.,  9, 55,      0.000E+00
   737941.,  5084095.,  9, 56,      0.000E+00
   737941.,  5084145.,  9, 57,      0.000E+00
   737941.,  5084195.,  9, 58,      0.000E+00
   737941.,  5084245.,  9, 59,      0.000E+00
   737941.,  5084295.,  9, 60,      0.000E+00
   737941.,  5084345.,  9, 61,      0.000E+00
   737941.,  5084395.,  9, 62,      0.000E+00
   737941.,  5084445.,  9, 63,      0.000E+00
   737941.,  5084495.,  9, 64,      0.000E+00
   737941.,  5084545.,  9, 65,      0.000E+00
   737941.,  5084595.,  9, 66,      0.000E+00
   737941.,  5084645.,  9, 67,      0.000E+00
   737941.,  5084695.,  9, 68,      0.000E+00
   737941.,  5084745.,  9, 69,      0.000E+00
   737941.,  5084795.,  9, 70,      0.000E+00
   737941.,  5084845.,  9, 71,      0.000E+00
   737941.,  5084895.,  9, 72,      0.000E+00
   737941.,  5084945.,  9, 73,      0.000E+00
   737941.,  5084995.,  9, 74,      0.000E+00
   737941.,  5085045.,  9, 75,      0.000E+00
   737941.,  5085095.,  9, 76,      0.000E+00
   737941.,  5085145.,  9, 77,      0.000E+00
   737941.,  5085195.,  9, 78,      0.000E+00
   737941.,  5085245.,  9, 79,      0.000E+00
   737941.,  5085295.,  9, 80,      0.000E+00
   737941.,  5085345.,  9, 81,      0.000E+00
   737941.,  5085395.,  9, 82,      0.000E+00
   737941.,  5085445.,  9, 83,      0.000E+00
   737941.,  5085495.,  9, 84,      0.000E+00
   737941.,  5085545.,  9, 85,      0.000E+00
   737941.,  5085595.,  9, 86,      0.000E+00
   737941.,  5085645.,  9, 87,      0.000E+00
   737941.,  5085695.,  9, 88,      0.000E+00
   737941.,  5085745.,  9, 89,      0.000E+00
   737941.,  5085795.,  9, 90,      0.000E+00
   737941.,  5085845.,  9, 91,      0.000E+00
   737941.,  5085895.,  9, 92,      0.000E+00
   737941.,  5085945.,  9, 93,      0.000E+00
   737941.,  5085995.,  9, 94,      0.000E+00
   737941.,  5086045.,  9, 95,      0.000E+00
   737941.,  5086095.,  9, 96,      0.000E+00
   737941.,  5086145.,  9, 97,      0.000E+00
   737941.,  5086195.,  9, 98,      0.000E+00
   737941.,  5086245.,  9, 99,      0.000E+00
   737941.,  5086295.,  9,100,      0.000E+00
   737991.,  5081345., 10,  1,      0.000E+00
   737991.,  5081395., 10,  2,      0.000E+00
   737991.,  5081445., 10,  3,      0.000E+00
   737991.,  5081495., 10,  4,      0.000E+00
   737991.,  5081545., 10,  5,      0.000E+00
   737991.,  5081595., 10,  6,      0.000E+00
   737991.,  5081645., 10,  7,      0.000E+00
   737991.,  5081695., 10,  8,      0.000E+00
   737991.,  5081745., 10,  9,      0.000E+00
   737991.,  5081795., 10, 10,      0.000E+00
   737991.,  5081845., 10, 11,      0.000E+00
   737991.,  5081895., 10, 12,      0.000E+00
   737991.,  5081945., 10, 13,      0.000E+00
   737991.,  5081995., 10, 14,      0.000E+00
   737991.,  5082045., 10, 15,      0.000E+00
   737991.,  5082095., 10, 16,      0.000E+00
   737991.,  5082145., 10, 17,      0.000E+00
   737991.,  5082195., 10, 18,      0.000E+00
   737991.,  5082245., 10, 19,      0.000E+00
   737991.,  5082295., 10, 20,      0.000E+00
   737991.,  5082345., 10, 21,      0.000E+00
   737991.,  5082395., 10, 22,      0.000E+00
   737991.,  5082445., 10, 23,      0.000E+00
   737991.,  5082495., 10, 24,      0.000E+00
   737991.,  5082545., 10, 25,      0.000E+00
   737991.,  5082595., 10, 26,      0.000E+00
   737991.,  5082645., 10, 27,      0.000E+00
   737991.,  5082695., 10, 28,      0.000E+00
   737991.,  5082745., 10, 29,      0.000E+00
   737991.,  5082795., 10, 30,      0.000E+00
   737991.,  5082845., 10, 31,      0.000E+00
   737991.,  5082895., 10, 32,      0.000E+00
   737991.,  5082945., 10, 33,      0.000E+00
   737991.,  5082995., 10, 34,      0.000E+00
   737991.,  5083045., 10, 35,      0.000E+00
   737991.,  5083095., 10, 36,      0.000E+00
   737991.,  5083145., 10, 37,      0.000E+00
   737991.,  5083195., 10, 38,      0.000E+00
   737991.,  5083245., 10, 39,      0.000E+00
   737991.,  5083295., 10, 40,      0.000E+00
   737991.,  5083345., 10, 41,      0.000E+00
   737991.,  5083395., 10, 42,      0.000E+00
   737991.,  5083445., 10, 43,      0.000E+00
   737991.,  5083495., 10, 44,      0.000E+00
   737991.,  5083545., 10, 45,      0.000E+00
   737991.,  5083595., 10, 46,      0.000E+00
   737991.,  5083645., 10, 47,      0.000E+00
   737991.,  5083695., 10, 48,      0.000E+00
   737991.,  5083745., 10, 49,      0.000E+00
   737991.,  5083795., 10, 50,      0.000E+00
   737991.,  5083845., 10, 51,      0.000E+00
   737991.,  5083895., 10, 52,      0.000E+00
   737991.,  5083945., 10, 53,      0.000E+00
   737991.,  5083995., 10, 54,      0.000E+00
   737991.,  5084045., 10, 55,      0.000E+00
   737991.,  5084095., 10, 56,      0.000E+00
   737991.,  5084145., 10, 57,      0.000E+00
   737991.,  5084195., 10, 58,      0.000E+00
   737991.,  5084245., 10, 59,      0.000E+00
   737991.,  5084295., 10, 60,      0.000E+00
   737991.,  5084345., 10, 61,      0.000E+00
   737991.,  5084395., 10, 62,      0.000E+00
   737991.,  5084445., 10, 63,      0.000E+00
   737991.,  5084495., 10, 64,      0.000E+00
   737991.,  5084545., 10, 65,      0.000E+00
   737991.,  5084595., 10, 66,      0.000E+00
   737991.,  5084645., 10, 67,      0.000E+00
   737991.,  5084695., 10, 68,      0.000E+00
   737991.,  5084745., 10, 69,      0.000E+00
   737991.,  5084795., 10, 70,      0.000E+00
   737991.,  5084845., 10, 71,      0.000E+00
   737991.,  5084895., 10, 72,      0.000E+00
   737991.,  5084945., 10, 73,      0.000E+00
   737991.,  5084995., 10, 74,      0.000E+00
   737991.,  5085045., 10, 75,      0.000E+00
   737991.,  5085095., 10, 76,      0.000E+00
   737991.,  5085145., 10, 77,      0.000E+00
   737991.,  5085195., 10, 78,      0.000E+00
