 X,Y,I,J,MAX1H,NSUP1H,EPISODES,DURMAX
   741491.,  5082195., 80, 18,      4.389E-01,     0,     0,    0.
   741491.,  5082245., 80, 19,      4.945E-01,     0,     0,    0.
   741491.,  5082295., 80, 20,      5.314E-01,     0,     0,    0.
   741491.,  5082345., 80, 21,      6.384E-01,     0,     0,    0.
   741491.,  5082395., 80, 22,      7.458E-01,     0,     0,    0.
   741491.,  5082445., 80, 23,      7.501E-01,     0,     0,    0.
   741491.,  5082495., 80, 24,      7.548E-01,     0,     0,    0.
   741491.,  5082545., 80, 25,      6.949E-01,     0,     0,    0.
   741491.,  5082595., 80, 26,      7.660E-01,     0,     0,    0.
   741491.,  5082645., 80, 27,      7.607E-01,     0,     0,    0.
   741491.,  5082695., 80, 28,      6.649E-01,     0,     0,    0.
   741491.,  5082745., 80, 29,      7.439E-01,     0,     0,    0.
   741491.,  5082795., 80, 30,      7.801E-01,     0,     0,    0.
   741491.,  5082845., 80, 31,      8.573E-01,     0,     0,    0.
   741491.,  5082895., 80, 32,      9.383E-01,     0,     0,    0.
   741491.,  5082945., 80, 33,      9.088E-01,     0,     0,    0.
   741491.,  5082995., 80, 34,      1.084E+00,     1,     0,    0.
   741491.,  5083045., 80, 35,      1.360E+00,     1,     0,    0.
   741491.,  5083095., 80, 36,      1.174E+00,     1,     0,    0.
   741491.,  5083145., 80, 37,      8.141E-01,     0,     0,    0.
   741491.,  5083195., 80, 38,      8.006E-01,     0,     0,    0.
   741491.,  5083245., 80, 39,      9.394E-01,     0,     0,    0.
   741491.,  5083295., 80, 40,      1.018E+00,     1,     0,    0.
   741491.,  5083345., 80, 41,      8.783E-01,     0,     0,    0.
   741491.,  5083395., 80, 42,      9.636E-01,     0,     0,    0.
   741491.,  5083445., 80, 43,      1.009E+00,     1,     0,    0.
   741491.,  5083495., 80, 44,      8.461E-01,     0,     0,    0.
   741491.,  5083545., 80, 45,      8.890E-01,     0,     0,    0.
   741491.,  5083595., 80, 46,      8.958E-01,     0,     0,    0.
   741491.,  5083645., 80, 47,      8.109E-01,     0,     0,    0.
   741491.,  5083695., 80, 48,      7.283E-01,     0,     0,    0.
   741491.,  5083745., 80, 49,      7.916E-01,     0,     0,    0.
   741491.,  5083795., 80, 50,      9.889E-01,     0,     0,    0.
   741491.,  5083845., 80, 51,      8.978E-01,     0,     0,    0.
   741491.,  5083895., 80, 52,      1.063E+00,     1,     0,    0.
   741491.,  5083945., 80, 53,      8.972E-01,     0,     0,    0.
   741491.,  5083995., 80, 54,      1.033E+00,     1,     0,    0.
   741491.,  5084045., 80, 55,      8.324E-01,     0,     0,    0.
   741491.,  5084095., 80, 56,      1.063E+00,     2,     0,    0.
   741491.,  5084145., 80, 57,      1.029E+00,     2,     0,    0.
   741491.,  5084195., 80, 58,      9.596E-01,     0,     0,    0.
   741491.,  5084245., 80, 59,      8.779E-01,     0,     0,    0.
   741491.,  5084295., 80, 60,      8.431E-01,     0,     0,    0.
   741491.,  5084345., 80, 61,      8.069E-01,     0,     0,    0.
   741491.,  5084395., 80, 62,      9.964E-01,     0,     0,    0.
   741491.,  5084445., 80, 63,      1.068E+00,     1,     0,    0.
   741491.,  5084495., 80, 64,      8.874E-01,     0,     0,    0.
   741491.,  5084545., 80, 65,      8.010E-01,     0,     0,    0.
   741491.,  5084595., 80, 66,      7.807E-01,     0,     0,    0.
   741491.,  5084645., 80, 67,      6.947E-01,     0,     0,    0.
   741491.,  5084695., 80, 68,      6.494E-01,     0,     0,    0.
   741491.,  5084745., 80, 69,      6.153E-01,     0,     0,    0.
   741491.,  5084795., 80, 70,      6.120E-01,     0,     0,    0.
   741491.,  5084845., 80, 71,      4.909E-01,     0,     0,    0.
   741491.,  5084895., 80, 72,      4.577E-01,     0,     0,    0.
   741491.,  5084945., 80, 73,      5.844E-01,     0,     0,    0.
   741491.,  5084995., 80, 74,      5.545E-01,     0,     0,    0.
   741491.,  5085045., 80, 75,      5.419E-01,     0,     0,    0.
   741491.,  5085095., 80, 76,      5.668E-01,     0,     0,    0.
   741491.,  5085145., 80, 77,      6.672E-01,     0,     0,    0.
   741491.,  5085195., 80, 78,      6.592E-01,     0,     0,    0.
   741491.,  5085245., 80, 79,      5.562E-01,     0,     0,    0.
   741491.,  5085295., 80, 80,      5.702E-01,     0,     0,    0.
   741491.,  5085345., 80, 81,      5.429E-01,     0,     0,    0.
   741491.,  5085395., 80, 82,      4.267E-01,     0,     0,    0.
   741491.,  5085445., 80, 83,      5.210E-01,     0,     0,    0.
   741491.,  5085495., 80, 84,      6.256E-01,     0,     0,    0.
   741491.,  5085545., 80, 85,      6.473E-01,     0,     0,    0.
   741491.,  5085595., 80, 86,      5.752E-01,     0,     0,    0.
   741491.,  5085645., 80, 87,      4.607E-01,     0,     0,    0.
   741491.,  5085695., 80, 88,      3.517E-01,     0,     0,    0.
   741491.,  5085745., 80, 89,      3.647E-01,     0,     0,    0.
   741491.,  5085795., 80, 90,      3.502E-01,     0,     0,    0.
   741491.,  5085845., 80, 91,      3.602E-01,     0,     0,    0.
   741491.,  5085895., 80, 92,      3.208E-01,     0,     0,    0.
   741491.,  5085945., 80, 93,      3.329E-01,     0,     0,    0.
   741491.,  5085995., 80, 94,      4.012E-01,     0,     0,    0.
   741491.,  5086045., 80, 95,      4.405E-01,     0,     0,    0.
   741491.,  5086095., 80, 96,      4.439E-01,     0,     0,    0.
   741491.,  5086145., 80, 97,      4.121E-01,     0,     0,    0.
   741491.,  5086195., 80, 98,      3.640E-01,     0,     0,    0.
   741491.,  5086245., 80, 99,      3.104E-01,     0,     0,    0.
   741491.,  5086295., 80,100,      2.423E-01,     0,     0,    0.
   741541.,  5081345., 81,  1,      4.147E-01,     0,     0,    0.
   741541.,  5081395., 81,  2,      5.330E-01,     0,     0,    0.
   741541.,  5081445., 81,  3,      4.993E-01,     0,     0,    0.
   741541.,  5081495., 81,  4,      3.990E-01,     0,     0,    0.
   741541.,  5081545., 81,  5,      4.676E-01,     0,     0,    0.
   741541.,  5081595., 81,  6,      5.664E-01,     0,     0,    0.
   741541.,  5081645., 81,  7,      6.305E-01,     0,     0,    0.
   741541.,  5081695., 81,  8,      6.230E-01,     0,     0,    0.
   741541.,  5081745., 81,  9,      5.502E-01,     0,     0,    0.
   741541.,  5081795., 81, 10,      4.420E-01,     0,     0,    0.
   741541.,  5081845., 81, 11,      4.806E-01,     0,     0,    0.
   741541.,  5081895., 81, 12,      5.528E-01,     0,     0,    0.
   741541.,  5081945., 81, 13,      5.970E-01,     0,     0,    0.
   741541.,  5081995., 81, 14,      5.902E-01,     0,     0,    0.
   741541.,  5082045., 81, 15,      5.346E-01,     0,     0,    0.
   741541.,  5082095., 81, 16,      4.602E-01,     0,     0,    0.
   741541.,  5082145., 81, 17,      4.509E-01,     0,     0,    0.
   741541.,  5082195., 81, 18,      4.416E-01,     0,     0,    0.
   741541.,  5082245., 81, 19,      4.990E-01,     0,     0,    0.
   741541.,  5082295., 81, 20,      5.971E-01,     0,     0,    0.
   741541.,  5082345., 81, 21,      7.409E-01,     0,     0,    0.
   741541.,  5082395., 81, 22,      7.964E-01,     0,     0,    0.
   741541.,  5082445., 81, 23,      7.557E-01,     0,     0,    0.
   741541.,  5082495., 81, 24,      6.706E-01,     0,     0,    0.
   741541.,  5082545., 81, 25,      6.539E-01,     0,     0,    0.
   741541.,  5082595., 81, 26,      7.111E-01,     0,     0,    0.
   741541.,  5082645., 81, 27,      6.617E-01,     0,     0,    0.
   741541.,  5082695., 81, 28,      6.839E-01,     0,     0,    0.
   741541.,  5082745., 81, 29,      6.978E-01,     0,     0,    0.
   741541.,  5082795., 81, 30,      7.804E-01,     0,     0,    0.
   741541.,  5082845., 81, 31,      8.411E-01,     0,     0,    0.
   741541.,  5082895., 81, 32,      8.400E-01,     0,     0,    0.
   741541.,  5082945., 81, 33,      8.358E-01,     0,     0,    0.
   741541.,  5082995., 81, 34,      1.297E+00,     1,     0,    0.
   741541.,  5083045., 81, 35,      1.470E+00,     1,     0,    0.
   741541.,  5083095., 81, 36,      1.159E+00,     1,     0,    0.
   741541.,  5083145., 81, 37,      7.133E-01,     0,     0,    0.
   741541.,  5083195., 81, 38,      7.384E-01,     0,     0,    0.
   741541.,  5083245., 81, 39,      9.278E-01,     0,     0,    0.
   741541.,  5083295., 81, 40,      9.350E-01,     0,     0,    0.
   741541.,  5083345., 81, 41,      8.259E-01,     0,     0,    0.
   741541.,  5083395., 81, 42,      9.984E-01,     0,     0,    0.
   741541.,  5083445., 81, 43,      9.679E-01,     0,     0,    0.
   741541.,  5083495., 81, 44,      8.294E-01,     0,     0,    0.
   741541.,  5083545., 81, 45,      8.931E-01,     0,     0,    0.
   741541.,  5083595., 81, 46,      8.589E-01,     0,     0,    0.
   741541.,  5083645., 81, 47,      7.490E-01,     0,     0,    0.
   741541.,  5083695., 81, 48,      6.919E-01,     0,     0,    0.
   741541.,  5083745., 81, 49,      7.404E-01,     0,     0,    0.
   741541.,  5083795., 81, 50,      9.479E-01,     0,     0,    0.
   741541.,  5083845., 81, 51,      8.562E-01,     0,     0,    0.
   741541.,  5083895., 81, 52,      9.910E-01,     0,     0,    0.
   741541.,  5083945., 81, 53,      9.087E-01,     0,     0,    0.
   741541.,  5083995., 81, 54,      1.042E+00,     1,     0,    0.
   741541.,  5084045., 81, 55,      8.535E-01,     0,     0,    0.
   741541.,  5084095., 81, 56,      9.627E-01,     0,     0,    0.
   741541.,  5084145., 81, 57,      1.004E+00,     1,     0,    0.
   741541.,  5084195., 81, 58,      9.981E-01,     0,     0,    0.
   741541.,  5084245., 81, 59,      8.090E-01,     0,     0,    0.
   741541.,  5084295., 81, 60,      8.685E-01,     0,     0,    0.
   741541.,  5084345., 81, 61,      7.838E-01,     0,     0,    0.
   741541.,  5084395., 81, 62,      8.754E-01,     0,     0,    0.
   741541.,  5084445., 81, 63,      1.017E+00,     1,     0,    0.
   741541.,  5084495., 81, 64,      9.333E-01,     0,     0,    0.
   741541.,  5084545., 81, 65,      7.396E-01,     0,     0,    0.
   741541.,  5084595., 81, 66,      7.688E-01,     0,     0,    0.
   741541.,  5084645., 81, 67,      7.856E-01,     0,     0,    0.
   741541.,  5084695., 81, 68,      6.516E-01,     0,     0,    0.
   741541.,  5084745., 81, 69,      5.904E-01,     0,     0,    0.
   741541.,  5084795., 81, 70,      5.921E-01,     0,     0,    0.
   741541.,  5084845., 81, 71,      5.358E-01,     0,     0,    0.
   741541.,  5084895., 81, 72,      4.274E-01,     0,     0,    0.
   741541.,  5084945., 81, 73,      4.654E-01,     0,     0,    0.
   741541.,  5084995., 81, 74,      5.476E-01,     0,     0,    0.
   741541.,  5085045., 81, 75,      5.559E-01,     0,     0,    0.
   741541.,  5085095., 81, 76,      5.130E-01,     0,     0,    0.
   741541.,  5085145., 81, 77,      5.595E-01,     0,     0,    0.
   741541.,  5085195., 81, 78,      5.819E-01,     0,     0,    0.
   741541.,  5085245., 81, 79,      5.667E-01,     0,     0,    0.
   741541.,  5085295., 81, 80,      4.909E-01,     0,     0,    0.
   741541.,  5085345., 81, 81,      4.760E-01,     0,     0,    0.
   741541.,  5085395., 81, 82,      4.566E-01,     0,     0,    0.
   741541.,  5085445., 81, 83,      3.886E-01,     0,     0,    0.
   741541.,  5085495., 81, 84,      4.989E-01,     0,     0,    0.
   741541.,  5085545., 81, 85,      5.932E-01,     0,     0,    0.
   741541.,  5085595., 81, 86,      6.197E-01,     0,     0,    0.
   741541.,  5085645., 81, 87,      5.777E-01,     0,     0,    0.
   741541.,  5085695., 81, 88,      4.700E-01,     0,     0,    0.
   741541.,  5085745., 81, 89,      3.370E-01,     0,     0,    0.
   741541.,  5085795., 81, 90,      2.822E-01,     0,     0,    0.
   741541.,  5085845., 81, 91,      3.354E-01,     0,     0,    0.
   741541.,  5085895., 81, 92,      3.398E-01,     0,     0,    0.
   741541.,  5085945., 81, 93,      3.123E-01,     0,     0,    0.
   741541.,  5085995., 81, 94,      3.044E-01,     0,     0,    0.
   741541.,  5086045., 81, 95,      3.332E-01,     0,     0,    0.
   741541.,  5086095., 81, 96,      3.374E-01,     0,     0,    0.
   741541.,  5086145., 81, 97,      3.246E-01,     0,     0,    0.
   741541.,  5086195., 81, 98,      3.032E-01,     0,     0,    0.
   741541.,  5086245., 81, 99,      2.659E-01,     0,     0,    0.
   741541.,  5086295., 81,100,      2.085E-01,     0,     0,    0.
   741591.,  5081345., 82,  1,      3.384E-01,     0,     0,    0.
   741591.,  5081395., 82,  2,      3.979E-01,     0,     0,    0.
   741591.,  5081445., 82,  3,      3.800E-01,     0,     0,    0.
   741591.,  5081495., 82,  4,      4.966E-01,     0,     0,    0.
   741591.,  5081545., 82,  5,      5.748E-01,     0,     0,    0.
   741591.,  5081595., 82,  6,      5.956E-01,     0,     0,    0.
   741591.,  5081645., 82,  7,      5.672E-01,     0,     0,    0.
   741591.,  5081695., 82,  8,      4.884E-01,     0,     0,    0.
   741591.,  5081745., 82,  9,      4.182E-01,     0,     0,    0.
   741591.,  5081795., 82, 10,      4.566E-01,     0,     0,    0.
   741591.,  5081845., 82, 11,      5.298E-01,     0,     0,    0.
   741591.,  5081895., 82, 12,      5.707E-01,     0,     0,    0.
   741591.,  5081945., 82, 13,      5.588E-01,     0,     0,    0.
   741591.,  5081995., 82, 14,      5.005E-01,     0,     0,    0.
   741591.,  5082045., 82, 15,      4.311E-01,     0,     0,    0.
   741591.,  5082095., 82, 16,      4.170E-01,     0,     0,    0.
   741591.,  5082145., 82, 17,      4.366E-01,     0,     0,    0.
   741591.,  5082195., 82, 18,      4.505E-01,     0,     0,    0.
   741591.,  5082245., 82, 19,      4.971E-01,     0,     0,    0.
   741591.,  5082295., 82, 20,      6.312E-01,     0,     0,    0.
   741591.,  5082345., 82, 21,      7.188E-01,     0,     0,    0.
   741591.,  5082395., 82, 22,      7.418E-01,     0,     0,    0.
   741591.,  5082445., 82, 23,      6.844E-01,     0,     0,    0.
   741591.,  5082495., 82, 24,      6.067E-01,     0,     0,    0.
   741591.,  5082545., 82, 25,      6.464E-01,     0,     0,    0.
   741591.,  5082595., 82, 26,      6.166E-01,     0,     0,    0.
   741591.,  5082645., 82, 27,      6.291E-01,     0,     0,    0.
   741591.,  5082695., 82, 28,      6.225E-01,     0,     0,    0.
   741591.,  5082745., 82, 29,      7.766E-01,     0,     0,    0.
   741591.,  5082795., 82, 30,      7.389E-01,     0,     0,    0.
   741591.,  5082845., 82, 31,      8.221E-01,     0,     0,    0.
   741591.,  5082895., 82, 32,      7.654E-01,     0,     0,    0.
   741591.,  5082945., 82, 33,      8.721E-01,     0,     0,    0.
   741591.,  5082995., 82, 34,      1.288E+00,     1,     0,    0.
   741591.,  5083045., 82, 35,      1.353E+00,     1,     0,    0.
   741591.,  5083095., 82, 36,      1.027E+00,     1,     0,    0.
   741591.,  5083145., 82, 37,      6.948E-01,     0,     0,    0.
   741591.,  5083195., 82, 38,      7.529E-01,     0,     0,    0.
   741591.,  5083245., 82, 39,      8.829E-01,     0,     0,    0.
   741591.,  5083295., 82, 40,      8.479E-01,     0,     0,    0.
   741591.,  5083345., 82, 41,      8.485E-01,     0,     0,    0.
   741591.,  5083395., 82, 42,      9.931E-01,     0,     0,    0.
   741591.,  5083445., 82, 43,      9.150E-01,     0,     0,    0.
   741591.,  5083495., 82, 44,      8.213E-01,     0,     0,    0.
   741591.,  5083545., 82, 45,      8.198E-01,     0,     0,    0.
   741591.,  5083595., 82, 46,      8.149E-01,     0,     0,    0.
   741591.,  5083645., 82, 47,      6.834E-01,     0,     0,    0.
   741591.,  5083695., 82, 48,      6.550E-01,     0,     0,    0.
   741591.,  5083745., 82, 49,      7.008E-01,     0,     0,    0.
   741591.,  5083795., 82, 50,      8.871E-01,     0,     0,    0.
   741591.,  5083845., 82, 51,      8.336E-01,     0,     0,    0.
   741591.,  5083895., 82, 52,      9.129E-01,     0,     0,    0.
   741591.,  5083945., 82, 53,      9.299E-01,     0,     0,    0.
   741591.,  5083995., 82, 54,      1.040E+00,     2,     0,    0.
   741591.,  5084045., 82, 55,      9.023E-01,     0,     0,    0.
   741591.,  5084095., 82, 56,      8.517E-01,     0,     0,    0.
   741591.,  5084145., 82, 57,      9.698E-01,     0,     0,    0.
   741591.,  5084195., 82, 58,      1.007E+00,     1,     0,    0.
   741591.,  5084245., 82, 59,      8.745E-01,     0,     0,    0.
   741591.,  5084295., 82, 60,      8.282E-01,     0,     0,    0.
   741591.,  5084345., 82, 61,      7.234E-01,     0,     0,    0.
   741591.,  5084395., 82, 62,      7.645E-01,     0,     0,    0.
   741591.,  5084445., 82, 63,      9.213E-01,     0,     0,    0.
   741591.,  5084495., 82, 64,      9.422E-01,     0,     0,    0.
   741591.,  5084545., 82, 65,      7.826E-01,     0,     0,    0.
   741591.,  5084595., 82, 66,      7.473E-01,     0,     0,    0.
   741591.,  5084645., 82, 67,      8.306E-01,     0,     0,    0.
   741591.,  5084695., 82, 68,      7.732E-01,     0,     0,    0.
   741591.,  5084745., 82, 69,      5.860E-01,     0,     0,    0.
   741591.,  5084795., 82, 70,      5.561E-01,     0,     0,    0.
   741591.,  5084845., 82, 71,      5.560E-01,     0,     0,    0.
   741591.,  5084895., 82, 72,      4.605E-01,     0,     0,    0.
   741591.,  5084945., 82, 73,      3.957E-01,     0,     0,    0.
   741591.,  5084995., 82, 74,      4.662E-01,     0,     0,    0.
   741591.,  5085045., 82, 75,      5.262E-01,     0,     0,    0.
   741591.,  5085095., 82, 76,      5.758E-01,     0,     0,    0.
   741591.,  5085145., 82, 77,      4.739E-01,     0,     0,    0.
   741591.,  5085195., 82, 78,      5.375E-01,     0,     0,    0.
   741591.,  5085245., 82, 79,      5.068E-01,     0,     0,    0.
   741591.,  5085295., 82, 80,      5.083E-01,     0,     0,    0.
   741591.,  5085345., 82, 81,      4.363E-01,     0,     0,    0.
   741591.,  5085395., 82, 82,      3.701E-01,     0,     0,    0.
   741591.,  5085445., 82, 83,      3.989E-01,     0,     0,    0.
   741591.,  5085495., 82, 84,      3.958E-01,     0,     0,    0.
   741591.,  5085545., 82, 85,      4.679E-01,     0,     0,    0.
   741591.,  5085595., 82, 86,      5.606E-01,     0,     0,    0.
   741591.,  5085645., 82, 87,      5.992E-01,     0,     0,    0.
   741591.,  5085695., 82, 88,      5.618E-01,     0,     0,    0.
   741591.,  5085745., 82, 89,      4.656E-01,     0,     0,    0.
   741591.,  5085795., 82, 90,      3.537E-01,     0,     0,    0.
   741591.,  5085845., 82, 91,      2.492E-01,     0,     0,    0.
   741591.,  5085895., 82, 92,      2.635E-01,     0,     0,    0.
   741591.,  5085945., 82, 93,      2.985E-01,     0,     0,    0.
   741591.,  5085995., 82, 94,      3.172E-01,     0,     0,    0.
   741591.,  5086045., 82, 95,      2.947E-01,     0,     0,    0.
   741591.,  5086095., 82, 96,      2.574E-01,     0,     0,    0.
   741591.,  5086145., 82, 97,      2.514E-01,     0,     0,    0.
   741591.,  5086195., 82, 98,      2.410E-01,     0,     0,    0.
   741591.,  5086245., 82, 99,      2.155E-01,     0,     0,    0.
   741591.,  5086295., 82,100,      1.722E-01,     0,     0,    0.
   741641.,  5081345., 83,  1,      2.520E-01,     0,     0,    0.
   741641.,  5081395., 83,  2,      3.799E-01,     0,     0,    0.
   741641.,  5081445., 83,  3,      4.977E-01,     0,     0,    0.
   741641.,  5081495., 83,  4,      5.645E-01,     0,     0,    0.
   741641.,  5081545., 83,  5,      5.577E-01,     0,     0,    0.
   741641.,  5081595., 83,  6,      5.037E-01,     0,     0,    0.
   741641.,  5081645., 83,  7,      4.309E-01,     0,     0,    0.
   741641.,  5081695., 83,  8,      4.028E-01,     0,     0,    0.
   741641.,  5081745., 83,  9,      4.627E-01,     0,     0,    0.
   741641.,  5081795., 83, 10,      5.140E-01,     0,     0,    0.
   741641.,  5081845., 83, 11,      5.386E-01,     0,     0,    0.
   741641.,  5081895., 83, 12,      5.216E-01,     0,     0,    0.
   741641.,  5081945., 83, 13,      4.674E-01,     0,     0,    0.
   741641.,  5081995., 83, 14,      4.283E-01,     0,     0,    0.
   741641.,  5082045., 83, 15,      3.784E-01,     0,     0,    0.
   741641.,  5082095., 83, 16,      4.198E-01,     0,     0,    0.
   741641.,  5082145., 83, 17,      4.611E-01,     0,     0,    0.
   741641.,  5082195., 83, 18,      4.539E-01,     0,     0,    0.
   741641.,  5082245., 83, 19,      5.050E-01,     0,     0,    0.
   741641.,  5082295., 83, 20,      6.460E-01,     0,     0,    0.
   741641.,  5082345., 83, 21,      7.129E-01,     0,     0,    0.
   741641.,  5082395., 83, 22,      6.648E-01,     0,     0,    0.
   741641.,  5082445., 83, 23,      5.919E-01,     0,     0,    0.
   741641.,  5082495., 83, 24,      6.125E-01,     0,     0,    0.
   741641.,  5082545., 83, 25,      5.890E-01,     0,     0,    0.
   741641.,  5082595., 83, 26,      5.923E-01,     0,     0,    0.
   741641.,  5082645., 83, 27,      5.613E-01,     0,     0,    0.
   741641.,  5082695., 83, 28,      6.948E-01,     0,     0,    0.
   741641.,  5082745., 83, 29,      7.469E-01,     0,     0,    0.
   741641.,  5082795., 83, 30,      7.771E-01,     0,     0,    0.
   741641.,  5082845., 83, 31,      7.179E-01,     0,     0,    0.
   741641.,  5082895., 83, 32,      7.103E-01,     0,     0,    0.
   741641.,  5082945., 83, 33,      8.411E-01,     0,     0,    0.
   741641.,  5082995., 83, 34,      1.083E+00,     1,     0,    0.
   741641.,  5083045., 83, 35,      1.029E+00,     1,     0,    0.
   741641.,  5083095., 83, 36,      7.699E-01,     0,     0,    0.
   741641.,  5083145., 83, 37,      7.043E-01,     0,     0,    0.
   741641.,  5083195., 83, 38,      7.607E-01,     0,     0,    0.
   741641.,  5083245., 83, 39,      8.272E-01,     0,     0,    0.
   741641.,  5083295., 83, 40,      9.585E-01,     0,     0,    0.
   741641.,  5083345., 83, 41,      9.190E-01,     0,     0,    0.
   741641.,  5083395., 83, 42,      9.688E-01,     0,     0,    0.
   741641.,  5083445., 83, 43,      8.365E-01,     0,     0,    0.
   741641.,  5083495., 83, 44,      7.201E-01,     0,     0,    0.
   741641.,  5083545., 83, 45,      7.596E-01,     0,     0,    0.
   741641.,  5083595., 83, 46,      7.785E-01,     0,     0,    0.
   741641.,  5083645., 83, 47,      6.372E-01,     0,     0,    0.
   741641.,  5083695., 83, 48,      6.417E-01,     0,     0,    0.
   741641.,  5083745., 83, 49,      7.094E-01,     0,     0,    0.
   741641.,  5083795., 83, 50,      8.402E-01,     0,     0,    0.
   741641.,  5083845., 83, 51,      8.224E-01,     0,     0,    0.
   741641.,  5083895., 83, 52,      8.354E-01,     0,     0,    0.
   741641.,  5083945., 83, 53,      9.202E-01,     0,     0,    0.
   741641.,  5083995., 83, 54,      1.209E+00,     2,     0,    0.
   741641.,  5084045., 83, 55,      1.086E+00,     1,     0,    0.
   741641.,  5084095., 83, 56,      8.021E-01,     0,     0,    0.
   741641.,  5084145., 83, 57,      9.010E-01,     0,     0,    0.
   741641.,  5084195., 83, 58,      9.903E-01,     0,     0,    0.
   741641.,  5084245., 83, 59,      9.685E-01,     0,     0,    0.
   741641.,  5084295., 83, 60,      7.718E-01,     0,     0,    0.
   741641.,  5084345., 83, 61,      7.735E-01,     0,     0,    0.
   741641.,  5084395., 83, 62,      7.291E-01,     0,     0,    0.
   741641.,  5084445., 83, 63,      8.206E-01,     0,     0,    0.
   741641.,  5084495., 83, 64,      9.306E-01,     0,     0,    0.
   741641.,  5084545., 83, 65,      8.485E-01,     0,     0,    0.
   741641.,  5084595., 83, 66,      6.889E-01,     0,     0,    0.
   741641.,  5084645., 83, 67,      7.945E-01,     0,     0,    0.
   741641.,  5084695., 83, 68,      8.430E-01,     0,     0,    0.
   741641.,  5084745., 83, 69,      6.992E-01,     0,     0,    0.
   741641.,  5084795., 83, 70,      5.878E-01,     0,     0,    0.
   741641.,  5084845., 83, 71,      5.509E-01,     0,     0,    0.
   741641.,  5084895., 83, 72,      5.146E-01,     0,     0,    0.
   741641.,  5084945., 83, 73,      4.069E-01,     0,     0,    0.
   741641.,  5084995., 83, 74,      3.893E-01,     0,     0,    0.
   741641.,  5085045., 83, 75,      4.704E-01,     0,     0,    0.
   741641.,  5085095., 83, 76,      5.481E-01,     0,     0,    0.
   741641.,  5085145., 83, 77,      5.349E-01,     0,     0,    0.
   741641.,  5085195., 83, 78,      4.470E-01,     0,     0,    0.
   741641.,  5085245., 83, 79,      4.715E-01,     0,     0,    0.
   741641.,  5085295., 83, 80,      4.673E-01,     0,     0,    0.
   741641.,  5085345., 83, 81,      4.706E-01,     0,     0,    0.
   741641.,  5085395., 83, 82,      4.073E-01,     0,     0,    0.
   741641.,  5085445., 83, 83,      3.535E-01,     0,     0,    0.
   741641.,  5085495., 83, 84,      3.695E-01,     0,     0,    0.
   741641.,  5085545., 83, 85,      3.973E-01,     0,     0,    0.
   741641.,  5085595., 83, 86,      4.308E-01,     0,     0,    0.
   741641.,  5085645., 83, 87,      5.220E-01,     0,     0,    0.
   741641.,  5085695., 83, 88,      5.699E-01,     0,     0,    0.
   741641.,  5085745., 83, 89,      5.505E-01,     0,     0,    0.
   741641.,  5085795., 83, 90,      4.805E-01,     0,     0,    0.
   741641.,  5085845., 83, 91,      3.807E-01,     0,     0,    0.
   741641.,  5085895., 83, 92,      2.724E-01,     0,     0,    0.
   741641.,  5085945., 83, 93,      2.207E-01,     0,     0,    0.
   741641.,  5085995., 83, 94,      2.711E-01,     0,     0,    0.
   741641.,  5086045., 83, 95,      3.005E-01,     0,     0,    0.
   741641.,  5086095., 83, 96,      3.054E-01,     0,     0,    0.
   741641.,  5086145., 83, 97,      2.813E-01,     0,     0,    0.
   741641.,  5086195., 83, 98,      2.369E-01,     0,     0,    0.
   741641.,  5086245., 83, 99,      1.904E-01,     0,     0,    0.
   741641.,  5086295., 83,100,      1.521E-01,     0,     0,    0.
   741691.,  5081345., 84,  1,      3.357E-01,     0,     0,    0.
   741691.,  5081395., 84,  2,      4.578E-01,     0,     0,    0.
   741691.,  5081445., 84,  3,      5.205E-01,     0,     0,    0.
   741691.,  5081495., 84,  4,      5.132E-01,     0,     0,    0.
   741691.,  5081545., 84,  5,      4.533E-01,     0,     0,    0.
   741691.,  5081595., 84,  6,      3.814E-01,     0,     0,    0.
   741691.,  5081645., 84,  7,      3.972E-01,     0,     0,    0.
   741691.,  5081695., 84,  8,      4.394E-01,     0,     0,    0.
   741691.,  5081745., 84,  9,      4.939E-01,     0,     0,    0.
   741691.,  5081795., 84, 10,      5.052E-01,     0,     0,    0.
   741691.,  5081845., 84, 11,      4.845E-01,     0,     0,    0.
   741691.,  5081895., 84, 12,      4.716E-01,     0,     0,    0.
   741691.,  5081945., 84, 13,      4.119E-01,     0,     0,    0.
   741691.,  5081995., 84, 14,      3.633E-01,     0,     0,    0.
   741691.,  5082045., 84, 15,      4.049E-01,     0,     0,    0.
   741691.,  5082095., 84, 16,      4.593E-01,     0,     0,    0.
   741691.,  5082145., 84, 17,      4.439E-01,     0,     0,    0.
   741691.,  5082195., 84, 18,      4.838E-01,     0,     0,    0.
   741691.,  5082245., 84, 19,      6.282E-01,     0,     0,    0.
   741691.,  5082295., 84, 20,      6.906E-01,     0,     0,    0.
   741691.,  5082345., 84, 21,      6.317E-01,     0,     0,    0.
   741691.,  5082395., 84, 22,      5.624E-01,     0,     0,    0.
   741691.,  5082445., 84, 23,      5.489E-01,     0,     0,    0.
   741691.,  5082495., 84, 24,      5.836E-01,     0,     0,    0.
   741691.,  5082545., 84, 25,      5.886E-01,     0,     0,    0.
   741691.,  5082595., 84, 26,      5.619E-01,     0,     0,    0.
   741691.,  5082645., 84, 27,      5.642E-01,     0,     0,    0.
